,Name,affiliation,homepage,scholar-id,citations,h-index
788,Felix C. Freiling,University of Erlangen–Nuremberg,https://www.cs1.tf.fau.de/person/felix-freiling,tL5yFPUAAAAJ,9169.0,38.0
789,Francesca Saglietti,University of Erlangen–Nuremberg,http://www11.informatik.uni-erlangen.de/index.html,,,
790,Marco Pruckner,University of Erlangen–Nuremberg,https://www.cs7.tf.fau.de/person/pruckner,,,
791,Gerhard Wellein,University of Erlangen–Nuremberg,https://hpc.fau.de/person/gerhard-wellein,Fk1KSNMAAAAJ,7450.0,41.0
792,Günther Greiner,University of Erlangen–Nuremberg,https://www.lgdv.tf.fau.de/person/guenther-greiner,,,
793,Reinhard German,University of Erlangen–Nuremberg,https://www.cs7.tf.fau.de/person/german,tE5i3PQAAAAJ,7846.0,40.0
794,Marc Berges,University of Erlangen–Nuremberg,https://ddi.cs.fau.de/staff/berges,,,
795,Dietmar Fey,University of Erlangen–Nuremberg,https://de.www3.cs.fau.de/person/prof-dr-ing-dietmar-fey,,,
796,Hans-Ulrich Prokosch,University of Erlangen–Nuremberg,https://www.imi.med.fau.de/team/prof-dr-hans-ulrich-prokosch,,,
797,Nicos Angelopoulos,University of Essex,https://www.essex.ac.uk/people/angel61804/nicos-angelopoulos,-ZT5NUkAAAAJ,1986.0,18.0
798,Jianhua He,University of Essex,https://www.essex.ac.uk/people/hejia61606/jianhua-he,4SUAgfAAAAAJ,4173.0,32.0
799,Dariush Mirshekar-Syahkal,University of Essex,https://www.essex.ac.uk/people/mirsh11140/dariush-mirshekar-syahkal,T2SSqfYAAAAJ,3037.0,29.0
800,Cunjin Luo,University of Essex,https://www.essex.ac.uk/people/luocu65405/cunjin-luo,Bo7KdrMAAAAJ,258.0,8.0
801,Aikaterini Bourazeri,University of Essex,https://www.essex.ac.uk/people/boura96709/katerina-bourazeri,IXj773YAAAAJ,324.0,10.0
802,Xinruo Zhang,University of Essex,https://www.essex.ac.uk/people/zhang32812/xinruo-zhang,qJQbGQIAAAAJ,165.0,8.0
803,Spyridon Samothrakis,University of Essex,https://www.essex.ac.uk/people/samot88004/spyros-samothrakis,6qhmeekAAAAJ,4887.0,19.0
804,Jinya Su,University of Essex,https://www.essex.ac.uk/people/sujin68001/jinya-su,,,
805,Richard M. Everson,University of Exeter,http://emps.exeter.ac.uk/computer-science/staff/reverson,GdsMZR8AAAAJ,9094.0,42.0
806,Yulei Wu,University of Exeter,http://emps.exeter.ac.uk/computer-science/staff/yw433,I4xXPOYAAAAJ,2705.0,31.0
807,David Wakeling,University of Exeter,http://emps.exeter.ac.uk/computer-science/staff/dw355,,,
808,Douglas D. Dankel II,University of Florida,http://www.cise.ufl.edu/~ddd,,,
809,Richard E. Newman,University of Florida,http://www.cise.ufl.edu/~nemo,,,
810,Jonathan C. L. Liu,University of Florida,https://www.cise.ufl.edu/~jcliu,,,
811,Abdelsalam Helal,University of Florida,http://www.cise.ufl.edu/~helal,,,
812,José A. B. Fortes,University of Florida,https://www.acis.ufl.edu/people/fortes,PfeGL9gAAAAJ,10990.0,50.0
813,Corey Toler-Franklin,University of Florida,https://www.cise.ufl.edu/people/faculty/ctoler-franklin,,,
814,Tuba Yavuz,University of Florida,http://www.tuba.ece.ufl.edu,,,
815,Stephen M. Thebaut,University of Florida,https://www.cise.ufl.edu/people/faculty/smt,,,
816,Christina Boucher,University of Florida,http://christinaboucher.com,,,
817,Alireza Entezari,University of Florida,https://www.cise.ufl.edu/people/faculty/entezari,,,
818,Meera Sitharam,University of Florida,http://www.cise.ufl.edu/~sitharam,,,
819,Jih-Kwon Peir,University of Florida,https://www.cise.ufl.edu/people/faculty/peir,,,
820,Beverly A. Sanders,University of Florida,https://www.cise.ufl.edu/people/faculty/sanders,,,
821,Kejun Huang,University of Florida,https://cise.ufl.edu/~kejun,,,
822,Anelis Kaiser,University of Freiburg,http://gmint.informatik.uni-freiburg.de/kaiser,,,
823,John A. Miller,University of Georgia,http://cobweb.cs.uga.edu/~jam,,,
824,Krys J. Kochut,University of Georgia,http://cobweb.cs.uga.edu/~kochut,,,
825,Ismailcem Budak Arpinar,University of Georgia,http://cobweb.cs.uga.edu/~budak,6BiT5oMAAAAJ,4092.0,27.0
826,Joseph Maguire,University of Glasgow,http://www.josephmaguire.co.uk,,,
827,Ron Poet,University of Glasgow,http://www.dcs.gla.ac.uk/~ron,,,
828,John O'Donnell,University of Glasgow,http://www.dcs.gla.ac.uk/~jtod,,,
829,J. Paul Siebert,University of Glasgow,http://www.dcs.gla.ac.uk/~psiebert,,,
830,Gertjan van Noord,University of Groningen,http://www.let.rug.nl/vannoord,,,
831,Judi McCuaig,University of Guelph,https://www.uoguelph.ca/computing/people/judi-mccuaig,,,
832,Mark Wineberg,University of Guelph,https://www.uoguelph.ca/computing/people/mark-wineberg,,,
833,Ritu Chaturvedi,University of Guelph,https://www.uoguelph.ca/computing/people/ritu-chaturvedi,,,
834,David K.Y. Chiu,University of Guelph,http://www.cis.uoguelph.ca/~dchiu,Zct91iEAAAAJ,3818.0,31.0
835,Fangju Wang,University of Guelph,https://www.uoguelph.ca/computing/people/fangju-wang,,,
836,Pascal Matsakis,University of Guelph,http://www.cis.uoguelph.ca/~matsakis,,,
837,Michael Wirth,University of Guelph,https://www.uoguelph.ca/computing/people/michael-wirth,,,
838,Luiza Antonie,University of Guelph,http://www.uoguelph.ca/~lantonie,,,
839,Charlie Obimbo,University of Guelph,https://www.uoguelph.ca/computing/people/charlie-obimbo,,,
840,Rozita A. Dara,University of Guelph,http://www.uoguelph.ca/~drozita/members,s4UEQXkAAAAJ,1400.0,19.0
841,Xining Li,University of Guelph,http://www.cis.uoguelph.ca/~xli/mainpage.html,,,
842,Fei Song,University of Guelph,https://www.uoguelph.ca/computing/people/fei-song,,,
843,David A. Calvert,University of Guelph,https://www.uoguelph.ca/computing/people/david-calvert,,,
844,Gary Gréwal,University of Guelph,http://www.uoguelph.ca/~ggrewal,,,
845,Denis Nikitenko,University of Guelph,https://www.uoguelph.ca/computing/people/denis-nikitenko,,,
846,Florentin Wörgötter,University of Göttingen,http://www.uni-goettingen.de/en/58059.html,,,
847,Winfried Kurth,University of Göttingen,http://www.uni-goettingen.de/de/72781.html,,,
848,Wolfgang May,University of Göttingen,https://user.informatik.uni-goettingen.de/~may,,,
849,Carsten Damm,University of Göttingen,https://www.uni-goettingen.de/de/188497.html,,,
850,Kerstin Maike Strecker,University of Göttingen,https://www.uni-goettingen.de/de/team/611719.html,,,
851,Caroline Sporleder,University of Göttingen,https://www.gcdh.de/de/prof-dr-caroline-sporleder,,,
852,Daniel Keren,University of Haifa,https://cs.haifa.ac.il/~dkeren,,,
853,Noga Ron-Zewi,University of Haifa,https://sites.google.com/site/nogaronzewi1,,,
854,Alek Vainshtein,University of Haifa,http://cs.haifa.ac.il/VAIN/vainshtein.html,,,
855,Gad M. Landau,University of Haifa,http://cs.haifa.ac.il/LANDAU/landau.html,,,
856,Matthias Hagen,University of Halle-Wittenberg,https://www.informatik.uni-halle.de/arbeitsgruppen/big_data_analytics/mitarbeiter/hagen,m-IM9n8AAAAJ,2718.0,29.0
857,Stefan Posch,University of Halle-Wittenberg,http://users.informatik.uni-halle.de/~posch,,,
858,Alexander Hinneburg,University of Halle-Wittenberg,https://www.informatik.uni-halle.de/arbeitsgruppen/dbs/mitarbeiter/hinneburg,,,
859,Matthias Müller-Hannemann,University of Halle-Wittenberg,https://www.informatik.uni-halle.de/arbeitsgruppen/datenstrukturen/mitarbeiter/muellerh,,,
860,Klaus Reinhardt,University of Halle-Wittenberg,https://www.informatik.uni-halle.de/mitarbeiter/prof._klaus_reinhardt,,,
861,Judith Simon,University of Hamburg,https://www.inf.uni-hamburg.de/en/inst/ab/eit/team/simon.html,,,
862,Ingrid Schirmer,University of Hamburg,https://www.inf.uni-hamburg.de/de/inst/ab/itg/people/schirmer.html,,,
863,H. Siegfried Stiehl,University of Hamburg,https://www.inf.uni-hamburg.de/de/inst/ab/bv/team/stiehl.html,,,
864,Hannes Federrath,University of Hamburg,https://www.inf.uni-hamburg.de/inst/ab/snp/team/federrath.html,,,
865,Bernd E. Wolfinger,University of Hamburg,http://www.informatik.uni-hamburg.de/TKRN/world/staff/bew/bew.htm,,,
866,Petra Berenbrink,University of Hamburg,https://www.inf.uni-hamburg.de/inst/ab/art/people/berenbrink.html,,,
867,Norbert Ritter,University of Hamburg,https://vsis-www.informatik.uni-hamburg.de/vsis/members/look/209,,,
868,Jianwei Zhang,University of Hamburg,https://tams.informatik.uni-hamburg.de/people/zhang,,,
869,Stephan Olbrich,University of Hamburg,https://www.rrz.uni-hamburg.de/ueber-uns/personen/direktor/olbrich.html,,,
870,Johannes Krugel,University of Hannover,https://www.dei.uni-hannover.de/de/krugel,,,
871,Gabriele von Voigt,University of Hannover,https://www.chi.uni-hannover.de/vonvoigt.html,,,
872,Jürgen Brehm,University of Hannover,https://www.sra.uni-hannover.de/People/brehm,,,
873,Martha E. Crosby,University of Hawaii at Manoa,https://www.ics.hawaii.edu/people,,,
874,Carleton A. Moore,University of Hawaii at Manoa,http://www.ics.hawaii.edu/people/carleton-moore,,,
875,Mahdi Belcaid,University of Hawaii at Manoa,http://www.ics.hawaii.edu/people/mahdi-belcaid,,,
876,Barbara Endicott-Popovsky,University of Hawaii at Manoa,http://www.ics.hawaii.edu/people/barbara-endicott-popovsky,,,
877,Peter-Michael Seidel,University of Hawaii at Manoa,http://www.asecolab.org/people/pseidel,,,
878,Susanne Still,University of Hawaii at Manoa,http://www2.hawaii.edu/~sstill,,,
879,Guylaine Poisson,University of Hawaii at Manoa,http://www.hawaii.edu/hpc/rotm/poisson.html,NzzEb6gAAAAJ,684.0,10.0
880,Kyungim Baek,University of Hawaii at Manoa,http://www2.hawaii.edu/~kyungim,,,
881,Yi-King Choi,University of Hong Kong,https://i.cs.hku.hk/~ykchoi,,,
882,Tat Wing Chim,University of Hong Kong,https://i.cs.hku.hk/~twchim,,,
883,Anthony T. C. Tam,University of Hong Kong,https://i.cs.hku.hk/~atctam,,,
884,K. P. Chow,University of Hong Kong,https://i.cs.hku.hk/~chow,,,
885,H. F. Ting,University of Hong Kong,https://i.cs.hku.hk/~hfting,,,
886,Chun Kit Chui,University of Hong Kong,https://www.cs.hku.hk/index.php/people/academic-staff/ckchui,,,
887,Ka-man Lam,University of Hong Kong,https://www.cs.hku.hk/index.php/people/academic-staff/kmlam,,,
888,Jehan-Francois Paris,University of Houston,http://www2.cs.uh.edu/~paris,,,
889,Lennart Johnsson,University of Houston,http://www2.cs.uh.edu/~johnsson,kuQkv7oAAAAJ,7943.0,42.0
890,Axel W. Krings,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/axel-krings,,,
891,Min Xian,University of Idaho,http://www.uidaho.edu/engr/our-people/min-xian,,,
892,Clinton Jeffery,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/clint-jeffery,TD7nTLUAAAAJ,1076.0,14.0
893,Robert E. Hiromoto,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/robert-hiromoto,,,
894,Robert Rinker,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/robert-rinker,,,
895,Dale F. Reed,University of Illinois at Chicago,https://sites.google.com/site/dalereed,dZlLXjEAAAAJ,214.0,9.0
896,Thomas G. Moher,University of Illinois at Chicago,https://www.evl.uic.edu/moher/Tom_Moher/Home.html,,,
897,Tadao Murata,University of Illinois at Chicago,https://www.cs.uic.edu/k-Teacher/tadao-murataphd,,,
898,Piotr J. Gmytrasiewicz,University of Illinois at Chicago,https://www.cs.uic.edu/bin/view/Piotr/WebHome,0fsCLwMAAAAJ,3140.0,29.0
899,William Mansky,University of Illinois at Chicago,https://www.cs.uic.edu/~mansky,-BGmHzcAAAAJ,318.0,10.0
900,Patrick Troy,University of Illinois at Chicago,https://www.cs.uic.edu/Troy,,,
901,Robert V. Kenyon,University of Illinois at Chicago,https://www.cs.uic.edu/bin/view/Kenyon/WebHome,,,
902,Joseph Hummel,University of Illinois at Chicago,https://www.cs.uic.edu/~jhummel,,,
903,Mitchell D. Theys,University of Illinois at Chicago,https://www.cs.uic.edu/Theys,,,
904,Jon A. Solworth,University of Illinois at Chicago,http://parsys.eecs.uic.edu/~solworth,,,
905,A. Prasad Sistla,University of Illinois at Chicago,https://www.cs.uic.edu/Sistla,,,
906,Sol M. Shatz,University of Illinois at Chicago,https://www.cs.uic.edu/~shatz,,,
907,Thomas A. DeFanti,University of Illinois at Chicago,https://www.cs.uic.edu/~tom,,,
908,Jan Beutel,University of Innsbruck,https://www.uibk.ac.at/informatik/forschung/professorinnen.html.de,,,
909,Rene Thiemann,University of Innsbruck,http://cl-informatik.uibk.ac.at/users/thiemann,,,
910,Spyros C. Kontogiannis,University of Ioannina,https://cs.uoi.gr/~kontog,oh83g30AAAAJ,1286.0,15.0
911,Aristides Efthymiou,University of Ioannina,https://cs.uoi.gr/~efthym,,,
912,Alberto M. Segre,University of Iowa,https://www.cs.uiowa.edu/people/alberto-maria-segre,,,
913,Hantao Zhang,University of Iowa,https://www.cs.uiowa.edu/~hzhang,,,
914,Padmini Srinivasan,University of Iowa,https://cs.uiowa.edu/people/padmini-srinivasan,,,
915,Mohammad A. M. Abushariah,University of Jordan,http://ju-jo.academia.edu/MohammadAbdAlrahmanMahmoudAbushariah/CurriculumVitae,JBS28ZgAAAAJ,1150.0,16.0
916,Ammar Huneiti,University of Jordan,http://eacademic.ju.edu.jo/a.huneiti,--mc83MAAAAJ,276.0,8.0
917,Nadim Ali Meri Obeid,University of Jordan,http://eacademic.ju.edu.jo/obein,,,
918,Reem Qadan Al Fayez,University of Jordan,http://www2.warwick.ac.uk/fac/sci/dcs/people/research/csrlaq,HUFYK3EAAAAJ,48.0,3.0
919,Moh'd B. Al-Zoubi,University of Jordan,http://old.bau.edu.jo/ar/Colleges/fet/new/Academic%20_Departments/Applied%20Sciences/Academic%20Staff/Professor%20Abu-Hamatteh%20CV%202013.pdf,rzZZHCwAAAAJ,370.0,9.0
920,Glenn Prescott,University of Kansas,http://www.eecs.ku.edu/people/faculty/prescott,,,
921,Rassul Saeedipour,University of Kansas,https://people.eecs.ku.edu/~rassul,,,
922,Suzanne M. Shontz,University of Kansas,http://people.eecs.ku.edu/~shontz,cIQOH7QAAAAJ,1162.0,18.0
923,Reza Ahmadi,University of Kansas,http://www.eecs.ku.edu/people/faculty,2ayGjNQAAAAJ,1608.0,24.0
924,Aveek Dutta,University of Kansas,http://www.ittc.ku.edu/~aveekd,Ci-whb8AAAAJ,464.0,11.0
925,James Rowland,University of Kansas,http://www.eecs.ku.edu/people/faculty/jrowland,,,
926,Tyrone E. Duncan,University of Kansas,https://www.math.ku.edu/people/faculty/duncan.html,,,
927,Gary J. Minden,University of Kansas,http://www.eecs.ku.edu/people/faculty/gminden,,,
928,Carl Leuschen,University of Kansas,http://www.eecs.ku.edu/people/faculty/leuschen,,,
929,Jerzy W. Grzymala-Busse,University of Kansas,http://people.eecs.ku.edu/~jerzy,,,
930,Dieter Wloka,University of Kassel,http://www.uni-kassel.de/eecs/fachgebiete/techinf/mitarbeiter/person/460-Dieter-Wloka.html,,,
931,Peter Zipf,University of Kassel,http://www.uni-kassel.de/eecs/fachgebiete/digitech/team/person/532-Peter-Zipf.html,,,
932,Stefan Göller,University of Kassel,https://www.uni-kassel.de/eecs/fachgebiete/tiks/team.html,,,
933,Josef Börcsök,University of Kassel,https://www.uni-kassel.de/eecs/fachgebiete/icas/fachgebiet/fachgebietsleiter.html,,,
934,Claudia Fohry,University of Kassel,http://www.uni-kassel.de/eecs/fachgebiete/plm/team/claudia-fohry.html,,,
935,Claude Draude,University of Kassel,https://www.uni-kassel.de/eecs/fachgebiete/gedis/team/claude-draude.html,,,
936,Alex Alves Freitas,University of Kent,https://www.cs.kent.ac.uk/people/staff/aaf,NEP3RPYAAAAJ,19087.0,67.0
937,Michael Kölling,University of Kent,https://www.cs.kent.ac.uk/people/staff/mik,MaAYDwMAAAAJ,5099.0,33.0
938,Peter F. Linington,University of Kent,https://www.cs.kent.ac.uk/people/staff/pfl,,,
939,Andrew R. Runnalls,University of Kent,https://www.cs.kent.ac.uk/people/staff/arr,,,
940,Carlos A. Pérez-Delgado,University of Kent,https://www.cs.kent.ac.uk/people/staff/cd472,,,
941,Stefan Kahrs,University of Kent,https://www.cs.kent.ac.uk/~smk,,,
942,Gerald Tripp,University of Kent,https://www.cs.kent.ac.uk/people/staff/gewt,,,
943,Julio C. Hernandez-Castro,University of Kent,https://www.cs.kent.ac.uk/~jch27,XoQAX7YAAAAJ,5246.0,31.0
944,Cody Bumgardner,University of Kentucky,https://www.engr.uky.edu/directory/bumgardner-cody,-CkpZKIAAAAJ,167.0,5.0
945,Neil Moore,University of Kentucky,https://www.engr.uky.edu/directory/moore-neil,,,
946,W. Brent Seales,University of Kentucky,https://www.cs.uky.edu/people/faculty/bseales,,,
947,Jun Zhang,University of Kentucky,https://www.cs.uky.edu/~jzhang,,,
948,Greg W. Wasilkowski,University of Kentucky,https://www.cs.uky.edu/~greg,,,
949,V. Wiktor Marek,University of Kentucky,https://www.cs.uky.edu/~marek,,,
950,Simone Silvestri,University of Kentucky,http://www.cs.uky.edu/~silvestri,,,
951,James Griffioen,University of Kentucky,http://protocols.netlab.uky.edu/~griff,,,
952,Fuhua (Frank) Cheng,University of Kentucky,http://www.cs.uky.edu/~cheng,,,
953,D. Manivannan,University of Kentucky,https://www.cs.uky.edu/~manivann,,,
954,Jerzy W. Jaromczyk,University of Kentucky,http://www.cs.uky.edu/~jurek,mOzLn7YAAAAJ,19142.0,39.0
955,Andreas Speck,University of Kiel,https://www.bit.informatik.uni-kiel.de/de/team/prof.-dr.-andreas-speck,,,
956,Dirk Henri Nowotka,University of Kiel,https://www.zs.informatik.uni-kiel.de/en/team/nowotka,-oLw6tMAAAAJ,884.0,15.0
957,Thomas Slawig,University of Kiel,https://www.algopt.informatik.uni-kiel.de/de/team/prof.-dr.-thomas-slawig,,,
958,Erich Christian Teppan,University of Klagenfurt,https://www.aau.at/team/teppan-erich-christian,-Lh5chkAAAAJ,976.0,17.0
959,Klaus Diller,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/ifm/agdiller/team/diller/klaus-diller,,,
960,Thomas Burkhardt,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/ifm/agburkhardt/team/thomas-burkhardt/thomas-burkhardt,,,
961,Matthias Gouthier,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/ifm/aggouthier/team/gouthier/matthias-gouthier,,,
962,Hannes Frey,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/ifi/AGFrey/personen/hannes-frey,,,
963,Harald F. O. von Korflesch,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/en/campus-koblenz/fb4/ifm/rgvonkorflesch/Team/korflesch/harald-von-kortzfleisch,,,
964,Karin Harbusch,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/icv/agharbusch/mitarbeiter/harbusch,,,
965,Stefan Müller,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/icv/agmueller/personen/stefanm/stefanm,,,
966,Dieter Zöbel,University of Koblenz-Landau,https://www.uni-koblenz-landau.de/de/koblenz/fb4/ist/AGZoebel/Personen/dieter-zoebel,,,
967,Michael R. Berthold,University of Konstanz,https://www.bison.uni-konstanz.de/members/prof-dr-m-berthold,,,
968,Hamish A. Carr,University of Leeds,https://eps.leeds.ac.uk/computing/staff/499/dr-hamish-carr,qC89DgwAAAAJ,3375.0,30.0
969,Haiko Müller,University of Leeds,https://eps.leeds.ac.uk/computing/staff/241/dr-haiko-muller,,,
970,Marc de Kamps,University of Leeds,https://eps.leeds.ac.uk/computing/staff/390/dr-marc-de-kamps,,,
971,Lydia Lau,University of Leeds,https://eps.leeds.ac.uk/computing/staff/44/dr-lydia-lau,,,
972,Mark A. Walkley,University of Leeds,https://eps.leeds.ac.uk/computing/staff/189/dr-mark-walkley,WKbfWfkAAAAJ,727.0,15.0
973,Isolde Adler,University of Leeds,https://eps.leeds.ac.uk/computing/staff/810/dr-isolde-adler,,,
974,Kristina Vuskovic,University of Leeds,https://eps.leeds.ac.uk/computing/staff/249/professor-kristina-vuskovic,,,
975,Norbert Siegmund,University of Leipzig,https://sws.informatik.uni-leipzig.de/team,,,
976,Gregory R. Crane,University of Leipzig,http://www.dh.uni-leipzig.de/wo/gregory-crane,,,
977,Martin Bogdan,University of Leipzig,https://ti.informatik.uni-leipzig.de/staff/prof-dr-martin-bogdan,5joTBSUAAAAJ,3940.0,29.0
978,Gottfried Koch,University of Leipzig,http://www.informatik.uni-leipzig.de/vi/webdir/lehrstuhl_vi/wir/arbeitsgruppe.shtml,,,
